order_id,user_id,seller_id,product_category,price,payment_type,seller_rating,delivery_days,order_date,user_state,user_past_returns,return_flag,return_reason,seller_bin,delay_bin,rrs,risk_tier,month
ORD000179,U00651,S0118,Fashion,308.95,Prepaid,4.0,3,2023-06-06,Karnataka,0,1,Changed mind,3-4★,3-4 days,15,Low,2023-06
ORD000180,U00752,S0134,Fashion,248.08,Prepaid,4.1,4,2023-10-04,Telangana,0,0,,4-5★,3-4 days,15,Low,2023-10
ORD000181,U00828,S0138,Electronics,2649.24,COD,3.9,4,2024-05-10,Gujarat,1,0,,3-4★,3-4 days,50,Medium,2024-05
ORD000182,U00447,S0188,Beauty,888.94,Prepaid,4.4,1,2023-10-02,Tamil Nadu,0,1,Wrong item,4-5★,1-2 days,0,Low,2023-10
ORD000183,U00851,S0023,Home & Kitchen,791.28,Prepaid,2.3,4,2023-10-13,Gujarat,0,0,,2-3★,3-4 days,30,Medium,2023-10
ORD000184,U00250,S0193,Fashion,841.55,COD,3.2,4,2024-04-20,Telangana,0,0,,3-4★,3-4 days,55,High,2024-04
ORD000185,U00625,S0172,Beauty,664.04,COD,3.1,3,2024-01-24,West Bengal,1,0,,3-4★,3-4 days,50,Medium,2024-01
ORD000186,U00030,S0127,Fashion,256.7,Prepaid,3.4,4,2023-11-29,Gujarat,3,1,Quality issue,3-4★,3-4 days,50,Medium,2023-11
ORD000187,U00218,S0091,Fashion,882.87,Prepaid,5.0,3,2023-09-22,West Bengal,0,0,,4-5★,3-4 days,15,Low,2023-09
ORD000188,U00287,S0153,Electronics,4013.63,Prepaid,4.9,3,2023-10-10,Maharashtra,2,1,Damaged in transit,4-5★,3-4 days,10,Low,2023-10
ORD000189,U00530,S0049,Beauty,2230.07,COD,4.0,4,2023-03-29,Tamil Nadu,0,0,,3-4★,3-4 days,25,Low,2023-03
ORD000190,U00738,S0105,Sports,593.42,COD,1.6,5,2024-05-15,Andhra Pradesh,1,0,,1-2★,5-6 days,65,High,2024-05
ORD000191,U00777,S0062,Fashion,1596.7,COD,4.7,5,2024-05-02,Gujarat,1,1,Late delivery,4-5★,5-6 days,50,Medium,2024-05
ORD000192,U00459,S0005,Beauty,386.58,Prepaid,4.7,2,2023-04-06,Uttar Pradesh,2,0,,4-5★,1-2 days,10,Low,2023-04
ORD000193,U00227,S0104,Fashion,343.62,COD,2.0,2,2023-09-07,Telangana,3,1,Wrong item,1-2★,1-2 days,90,Very High,2023-09
ORD000194,U00378,S0122,Electronics,2212.97,Prepaid,4.0,3,2024-06-27,West Bengal,0,0,,3-4★,3-4 days,0,Low,2024-06
ORD000195,U00436,S0191,Toys,1270.92,Prepaid,3.6,4,2023-12-05,Gujarat,4,1,Wrong item,3-4★,3-4 days,35,Medium,2023-12
ORD000196,U00278,S0079,Home & Kitchen,2376.23,COD,3.7,4,2023-09-15,Delhi,2,1,Quality issue,3-4★,3-4 days,50,Medium,2023-09
ORD000197,U00739,S0050,Home & Kitchen,687.49,COD,5.0,4,2023-11-20,Delhi,3,0,,4-5★,3-4 days,45,Medium,2023-11
ORD000198,U00761,S0138,Home & Kitchen,444.27,COD,4.7,6,2023-07-09,Tamil Nadu,2,0,,4-5★,5-6 days,45,Medium,2023-07
ORD000199,U00222,S0190,Fashion,349.9,COD,2.3,4,2024-05-10,Telangana,0,1,Wrong item,2-3★,3-4 days,70,High,2024-05
ORD000200,U00779,S0135,Electronics,1953.11,Prepaid,4.3,4,2023-10-17,Delhi,5,0,,4-5★,3-4 days,20,Low,2023-10
ORD000201,U00853,S0050,Fashion,511.24,Prepaid,5.0,6,2023-10-31,West Bengal,0,1,Quality issue,4-5★,5-6 days,25,Low,2023-10
ORD000202,U00184,S0078,Electronics,8237.17,COD,3.9,9,2023-01-15,Andhra Pradesh,1,0,,3-4★,7+ days,70,High,2023-01
ORD000203,U00130,S0071,Fashion,2918.8,Prepaid,3.0,4,2023-02-16,Andhra Pradesh,0,1,Size mismatch,2-3★,3-4 days,30,Medium,2023-02
ORD000204,U00300,S0179,Fashion,555.53,COD,2.4,4,2023-05-10,Gujarat,5,1,Late delivery,2-3★,3-4 days,90,Very High,2023-05
ORD000205,U00106,S0004,Fashion,117.57,COD,3.8,5,2023-10-19,Gujarat,2,1,Changed mind,3-4★,5-6 days,65,High,2023-10
ORD000206,U00452,S0088,Fashion,793.11,Prepaid,3.6,10,2023-07-08,Maharashtra,0,0,,3-4★,7+ days,50,Medium,2023-07
ORD000207,U00259,S0123,Toys,677.34,COD,2.7,5,2023-04-27,Delhi,0,0,,2-3★,5-6 days,55,High,2023-04
ORD000208,U00411,S0126,Toys,731.09,Prepaid,3.8,5,2023-03-17,Telangana,1,0,,3-4★,5-6 days,25,Low,2023-03
ORD000209,U00645,S0176,Fashion,615.78,COD,3.9,6,2023-02-24,Karnataka,2,0,,3-4★,5-6 days,75,High,2023-02
ORD000210,U00153,S0145,Fashion,1204.26,COD,3.6,3,2023-11-08,Tamil Nadu,2,1,Size mismatch,3-4★,3-4 days,65,High,2023-11
ORD000211,U00122,S0143,Electronics,1815.52,COD,4.3,2,2024-03-02,Telangana,1,1,Damaged in transit,4-5★,1-2 days,35,Medium,2024-03
ORD000212,U00810,S0159,Fashion,652.91,Prepaid,3.9,4,2023-08-20,Andhra Pradesh,1,0,,3-4★,3-4 days,40,Medium,2023-08
ORD000213,U00390,S0116,Sports,1589.48,COD,3.3,1,2024-03-29,Telangana,4,1,Wrong item,3-4★,1-2 days,60,High,2024-03
ORD000214,U00440,S0079,Home & Kitchen,512.65,Prepaid,5.0,5,2023-03-03,Telangana,0,0,,4-5★,5-6 days,0,Low,2023-03
ORD000215,U00984,S0190,Fashion,701.48,Prepaid,1.0,5,2023-04-12,Tamil Nadu,0,1,Not as described,1-2★,5-6 days,45,Medium,2023-04
ORD000216,U00641,S0055,Fashion,1869.22,Prepaid,3.9,3,2023-09-28,Delhi,0,0,,3-4★,3-4 days,30,Medium,2023-09
ORD000217,U00161,S0062,Home & Kitchen,716.44,COD,4.2,3,2023-06-27,Delhi,0,1,Damaged in transit,4-5★,3-4 days,25,Low,2023-06
ORD000218,U00161,S0001,Toys,721.96,COD,5.0,4,2024-02-23,Telangana,0,1,Changed mind,4-5★,3-4 days,25,Low,2024-02
ORD000219,U00482,S0075,Home & Kitchen,1237.49,COD,1.4,6,2023-02-03,Tamil Nadu,0,0,,1-2★,5-6 days,65,High,2023-02
ORD000220,U00296,S0181,Home & Kitchen,1656.25,Prepaid,4.2,5,2023-10-17,Gujarat,0,0,,4-5★,5-6 days,0,Low,2023-10
ORD000221,U00073,S0176,Books,666.88,COD,4.1,8,2023-08-28,Telangana,0,1,Wrong item,4-5★,7+ days,45,Medium,2023-08
ORD000222,U00678,S0051,Fashion,308.35,Prepaid,3.8,6,2024-03-11,Delhi,3,0,,3-4★,5-6 days,60,High,2024-03
ORD000223,U00558,S0058,Books,1364.82,COD,5.0,5,2023-06-02,Karnataka,2,1,Wrong item,4-5★,5-6 days,35,Medium,2023-06
ORD000224,U00074,S0016,Electronics,2059.97,Prepaid,4.6,3,2023-06-19,Uttar Pradesh,0,0,,4-5★,3-4 days,0,Low,2023-06
ORD000225,U00610,S0192,Beauty,911.63,Prepaid,4.0,4,2023-10-23,Gujarat,1,0,,3-4★,3-4 days,10,Low,2023-10
ORD000226,U00128,S0120,Home & Kitchen,425.83,Prepaid,5.0,5,2023-11-08,Rajasthan,0,0,,4-5★,5-6 days,0,Low,2023-11
ORD000227,U00966,S0070,Fashion,1093.43,Prepaid,1.9,6,2024-05-27,Gujarat,0,1,Damaged in transit,1-2★,5-6 days,55,High,2024-05
ORD000228,U00449,S0021,Beauty,564.9,Prepaid,2.9,6,2023-02-10,West Bengal,1,1,Changed mind,2-3★,5-6 days,50,Medium,2023-02
ORD000229,U00619,S0065,Beauty,434.88,COD,3.3,10,2023-01-27,Tamil Nadu,0,1,Size mismatch,3-4★,7+ days,60,High,2023-01
ORD000230,U00985,S0173,Beauty,516.38,Prepaid,3.9,4,2023-01-22,Uttar Pradesh,2,1,Not as described,3-4★,3-4 days,25,Low,2023-01
ORD000231,U00591,S0011,Home & Kitchen,1608.85,COD,4.0,5,2023-06-29,Gujarat,0,0,,3-4★,5-6 days,25,Low,2023-06
ORD000232,U00532,S0167,Home & Kitchen,674.18,Prepaid,4.1,6,2024-03-28,Uttar Pradesh,0,0,,4-5★,5-6 days,10,Low,2024-03
ORD000233,U00186,S0150,Electronics,7951.62,Prepaid,5.0,4,2024-03-22,Gujarat,0,0,,4-5★,3-4 days,0,Low,2024-03
ORD000234,U00993,S0024,Electronics,2311.18,COD,3.1,5,2024-04-26,West Bengal,5,0,,3-4★,5-6 days,60,High,2024-04
ORD000235,U00419,S0086,Home & Kitchen,2277.66,Prepaid,1.9,6,2023-11-25,Delhi,0,0,,1-2★,5-6 days,40,Medium,2023-11
ORD000236,U00879,S0042,Home & Kitchen,524.09,COD,3.9,1,2023-12-04,Rajasthan,0,0,,3-4★,1-2 days,40,Medium,2023-12
ORD000237,U00711,S0127,Fashion,213.24,Prepaid,2.9,6,2023-10-23,Rajasthan,3,1,Late delivery,2-3★,5-6 days,75,High,2023-10
ORD000238,U00834,S0195,Beauty,977.65,COD,3.7,2,2023-02-07,Gujarat,2,0,,3-4★,1-2 days,50,Medium,2023-02
ORD000239,U00091,S0081,Electronics,6837.13,COD,3.7,5,2023-09-16,West Bengal,2,0,,3-4★,5-6 days,50,Medium,2023-09
ORD000240,U00119,S0198,Fashion,1060.89,COD,2.8,3,2024-02-18,Andhra Pradesh,4,1,Not as described,2-3★,3-4 days,90,Very High,2024-02
ORD000241,U00845,S0001,Fashion,554.3,Prepaid,2.0,1,2024-04-18,Rajasthan,0,0,,1-2★,1-2 days,45,Medium,2024-04
ORD000242,U00056,S0049,Fashion,1704.22,COD,3.9,7,2024-06-14,West Bengal,0,0,,3-4★,7+ days,65,High,2024-06
ORD000243,U00638,S0194,Toys,1275.64,COD,3.8,5,2024-05-25,Gujarat,5,1,Late delivery,3-4★,5-6 days,60,High,2024-05
ORD000244,U00779,S0014,Home & Kitchen,942.35,COD,4.0,9,2023-07-28,Andhra Pradesh,1,1,Wrong item,3-4★,7+ days,55,High,2023-07
ORD000245,U00135,S0074,Fashion,514.89,COD,5.0,4,2024-03-24,Gujarat,0,0,,4-5★,3-4 days,40,Medium,2024-03
ORD000246,U00125,S0008,Beauty,684.77,COD,4.0,2,2023-09-03,Karnataka,1,0,,3-4★,1-2 days,35,Medium,2023-09
ORD000247,U00319,S0142,Fashion,508.25,COD,4.0,2,2023-01-15,Andhra Pradesh,1,0,,3-4★,1-2 days,50,Medium,2023-01
ORD000248,U00418,S0024,Electronics,14868.59,COD,4.8,3,2023-08-19,Delhi,0,1,Not as described,4-5★,3-4 days,25,Low,2023-08
ORD000249,U00473,S0031,Beauty,435.69,Prepaid,5.0,3,2023-06-07,Gujarat,1,0,,4-5★,3-4 days,10,Low,2023-06
ORD000250,U00956,S0184,Beauty,941.52,COD,2.0,7,2023-10-26,Uttar Pradesh,1,1,Damaged in transit,1-2★,7+ days,75,High,2023-10
ORD000251,U00426,S0124,Fashion,1240.21,COD,5.0,3,2024-04-28,Gujarat,1,1,Quality issue,4-5★,3-4 days,50,Medium,2024-04
ORD000252,U00565,S0038,Beauty,1155.99,Prepaid,4.2,4,2024-01-28,Tamil Nadu,4,0,,4-5★,3-4 days,20,Low,2024-01
ORD000253,U00944,S0154,Fashion,1199.36,COD,5.0,3,2024-06-04,Karnataka,5,1,Late delivery,4-5★,3-4 days,60,High,2024-06
ORD000254,U00885,S0018,Fashion,986.16,COD,5.0,3,2023-10-10,Rajasthan,1,0,,4-5★,3-4 days,50,Medium,2023-10
ORD000255,U00349,S0130,Fashion,746.14,COD,4.9,9,2023-10-01,Maharashtra,2,1,Not as described,4-5★,7+ days,70,High,2023-10
ORD000256,U00290,S0186,Fashion,768.73,Prepaid,3.7,1,2023-11-02,Telangana,1,0,,3-4★,1-2 days,40,Medium,2023-11
ORD000257,U00594,S0169,Beauty,600.23,Prepaid,5.0,5,2024-05-16,Karnataka,0,0,,4-5★,5-6 days,0,Low,2024-05
ORD000258,U00458,S0138,Beauty,1209.81,COD,4.0,6,2024-05-10,West Bengal,0,1,Wrong item,3-4★,5-6 days,35,Medium,2024-05
ORD000259,U00566,S0196,Beauty,676.79,COD,4.2,5,2024-01-22,West Bengal,1,1,Changed mind,4-5★,5-6 days,35,Medium,2024-01
ORD000260,U00891,S0049,Sports,731.17,COD,5.0,2,2023-09-02,Rajasthan,2,1,Damaged in transit,4-5★,1-2 days,35,Medium,2023-09
ORD000261,U00240,S0199,Home & Kitchen,734.34,Prepaid,3.1,5,2024-02-25,Maharashtra,1,0,,3-4★,5-6 days,25,Low,2024-02
ORD000262,U00326,S0191,Fashion,911.01,COD,3.1,7,2024-04-29,Rajasthan,3,1,Late delivery,3-4★,7+ days,85,Very High,2024-04
ORD000263,U00396,S0170,Beauty,489.78,Prepaid,4.0,2,2023-06-05,Gujarat,1,0,,3-4★,1-2 days,10,Low,2023-06
ORD000264,U00988,S0010,Sports,1362.55,COD,4.4,2,2023-05-10,Telangana,1,1,Damaged in transit,4-5★,1-2 days,35,Medium,2023-05
ORD000265,U00340,S0026,Beauty,803.57,Prepaid,3.3,5,2024-03-26,Andhra Pradesh,3,1,Size mismatch,3-4★,5-6 days,35,Medium,2024-03
ORD000266,U00933,S0117,Toys,1108.59,Prepaid,3.3,3,2023-01-16,Karnataka,3,1,Late delivery,3-4★,3-4 days,35,Medium,2023-01
ORD000267,U00420,S0168,Home & Kitchen,569.44,COD,1.0,3,2023-06-08,Gujarat,1,1,Size mismatch,1-2★,3-4 days,65,High,2023-06
ORD000268,U00801,S0068,Fashion,702.83,Prepaid,1.3,6,2023-12-13,Rajasthan,2,1,Damaged in transit,1-2★,5-6 days,65,High,2023-12
ORD000269,U00666,S0021,Sports,1296.15,COD,4.4,6,2023-12-03,Andhra Pradesh,1,1,Not as described,4-5★,5-6 days,45,Medium,2023-12
ORD000270,U00390,S0082,Sports,648.94,Prepaid,1.7,7,2024-05-14,Andhra Pradesh,2,0,,1-2★,7+ days,50,Medium,2024-05
ORD000271,U00037,S0159,Sports,1244.69,COD,2.9,5,2023-03-12,Tamil Nadu,1,0,,2-3★,5-6 days,65,High,2023-03
ORD000272,U00647,S0176,Electronics,15000.0,Prepaid,4.1,5,2023-10-22,Tamil Nadu,0,0,,4-5★,5-6 days,0,Low,2023-10
ORD000273,U00765,S0024,Fashion,570.23,Prepaid,5.0,5,2024-03-20,Delhi,1,0,,4-5★,5-6 days,25,Low,2024-03
ORD000274,U00779,S0163,Fashion,157.33,COD,4.0,1,2023-04-13,Karnataka,0,1,Changed mind,3-4★,1-2 days,40,Medium,2023-04
ORD000275,U00711,S0077,Toys,804.24,COD,3.8,3,2023-01-30,West Bengal,1,1,Size mismatch,3-4★,3-4 days,50,Medium,2023-01
ORD000276,U00816,S0015,Fashion,192.34,COD,1.0,3,2023-10-28,West Bengal,3,1,Wrong item,1-2★,3-4 days,90,Very High,2023-10
ORD000277,U00442,S0038,Electronics,4741.67,COD,2.1,2,2023-09-08,Rajasthan,0,1,Damaged in transit,2-3★,1-2 days,55,High,2023-09
ORD000278,U00580,S0175,Sports,820.37,COD,4.4,2,2023-07-04,Karnataka,0,0,,4-5★,1-2 days,25,Low,2023-07
ORD000279,U00180,S0021,Electronics,6515.53,Prepaid,3.8,6,2024-01-27,Telangana,4,0,,3-4★,5-6 days,45,Medium,2024-01
ORD000280,U00700,S0062,Fashion,596.52,Prepaid,1.8,2,2024-05-24,Telangana,1,0,,1-2★,1-2 days,55,High,2024-05
ORD000281,U00147,S0060,Fashion,403.68,COD,1.9,5,2024-04-17,Uttar Pradesh,0,1,Late delivery,1-2★,5-6 days,70,High,2024-04
ORD000282,U00471,S0066,Fashion,176.71,Prepaid,4.1,4,2023-01-10,Gujarat,1,1,Not as described,4-5★,3-4 days,25,Low,2023-01
ORD000283,U00923,S0074,Home & Kitchen,995.62,Prepaid,3.7,7,2023-06-11,Delhi,0,0,,3-4★,7+ days,25,Low,2023-06
ORD000284,U00453,S0089,Fashion,1048.76,COD,3.8,4,2023-11-03,Rajasthan,1,1,Late delivery,3-4★,3-4 days,65,High,2023-11
ORD000285,U00707,S0065,Fashion,205.28,Prepaid,4.3,5,2024-04-12,Uttar Pradesh,1,0,,4-5★,5-6 days,25,Low,2024-04
ORD000286,U00204,S0099,Fashion,1032.35,COD,5.0,6,2024-05-09,Delhi,3,0,,4-5★,5-6 days,70,High,2024-05
ORD000287,U00243,S0098,Books,361.53,Prepaid,4.1,5,2024-01-03,Telangana,2,0,,4-5★,5-6 days,10,Low,2024-01
ORD000288,U00303,S0180,Fashion,438.82,COD,2.3,3,2023-10-30,Rajasthan,0,1,Size mismatch,2-3★,3-4 days,70,High,2023-10
ORD000289,U00282,S0003,Home & Kitchen,443.04,COD,3.8,5,2023-02-20,Gujarat,1,1,Damaged in transit,3-4★,5-6 days,50,Medium,2023-02
ORD000290,U00853,S0074,Fashion,1377.45,Prepaid,4.2,2,2023-08-24,West Bengal,1,1,Damaged in transit,4-5★,1-2 days,25,Low,2023-08
ORD000291,U00225,S0163,Electronics,3389.75,COD,1.0,3,2023-07-14,Telangana,0,0,,1-2★,3-4 days,55,High,2023-07
ORD000292,U00257,S0174,Electronics,4848.77,COD,4.7,8,2023-05-21,Delhi,0,0,,4-5★,7+ days,45,Medium,2023-05
ORD000293,U00926,S0161,Home & Kitchen,415.78,COD,3.7,4,2023-02-10,Uttar Pradesh,1,0,,3-4★,3-4 days,50,Medium,2023-02
ORD000294,U00808,S0113,Sports,427.03,COD,2.8,3,2023-02-04,West Bengal,0,1,Damaged in transit,2-3★,3-4 days,55,High,2023-02
ORD000295,U00750,S0034,Fashion,689.98,COD,3.7,4,2023-04-03,West Bengal,1,1,Wrong item,3-4★,3-4 days,65,High,2023-04
ORD000296,U00766,S0107,Electronics,5144.93,Prepaid,5.0,4,2023-06-29,Karnataka,1,1,Quality issue,4-5★,3-4 days,10,Low,2023-06
ORD000297,U00806,S0139,Electronics,3564.93,COD,3.4,7,2024-01-10,Andhra Pradesh,2,1,Damaged in transit,3-4★,7+ days,60,High,2024-01
ORD000298,U00936,S0070,Sports,675.97,COD,4.7,6,2023-06-18,Uttar Pradesh,0,0,,4-5★,5-6 days,35,Medium,2023-06
ORD000299,U00936,S0124,Books,843.61,Prepaid,4.3,4,2023-10-30,West Bengal,0,0,,4-5★,3-4 days,0,Low,2023-10
ORD000300,U00824,S0030,Fashion,329.13,Prepaid,4.0,4,2024-04-24,Delhi,1,0,,3-4★,3-4 days,25,Low,2024-04
ORD000301,U00145,S0194,Toys,1631.05,Prepaid,4.4,3,2023-08-20,Rajasthan,0,0,,4-5★,3-4 days,0,Low,2023-08
ORD000302,U00991,S0143,Electronics,2876.05,Prepaid,4.6,7,2024-01-10,Delhi,1,0,,4-5★,7+ days,20,Low,2024-01
ORD000303,U00810,S0102,Home & Kitchen,2388.77,Prepaid,3.7,3,2023-01-15,Uttar Pradesh,0,0,,3-4★,3-4 days,15,Low,2023-01
ORD000304,U00550,S0032,Fashion,575.45,COD,4.6,10,2024-04-10,West Bengal,2,0,,4-5★,7+ days,70,High,2024-04
ORD000305,U00689,S0192,Fashion,905.99,COD,5.0,5,2023-09-26,Telangana,2,0,,4-5★,5-6 days,50,Medium,2023-09
ORD000306,U00391,S0164,Home & Kitchen,1284.12,COD,3.7,4,2024-01-16,Tamil Nadu,1,1,Size mismatch,3-4★,3-4 days,50,Medium,2024-01
ORD000307,U00483,S0007,Fashion,709.15,Prepaid,2.4,4,2023-12-02,Tamil Nadu,0,1,Damaged in transit,2-3★,3-4 days,45,Medium,2023-12
ORD000308,U00664,S0017,Electronics,3313.17,Prepaid,3.6,2,2024-04-20,Uttar Pradesh,1,1,Late delivery,3-4★,1-2 days,25,Low,2024-04
ORD000309,U00665,S0105,Fashion,1122.99,Prepaid,4.3,3,2023-04-30,Maharashtra,1,1,Quality issue,4-5★,3-4 days,25,Low,2023-04
ORD000310,U00969,S0010,Home & Kitchen,655.27,Prepaid,3.9,5,2023-11-08,Gujarat,0,0,,3-4★,5-6 days,15,Low,2023-11
ORD000311,U00119,S0025,Electronics,15000.0,Prepaid,2.1,3,2023-08-29,Andhra Pradesh,2,0,,2-3★,3-4 days,40,Medium,2023-08
ORD000312,U00139,S0100,Beauty,470.98,Prepaid,3.7,5,2024-04-09,West Bengal,0,0,,3-4★,5-6 days,15,Low,2024-04
ORD000313,U00687,S0191,Fashion,813.34,COD,3.9,1,2024-03-05,Karnataka,1,1,Damaged in transit,3-4★,1-2 days,65,High,2024-03
ORD000314,U00907,S0107,Fashion,376.72,Prepaid,2.3,1,2023-04-12,Gujarat,0,0,,2-3★,1-2 days,45,Medium,2023-04
ORD000315,U00631,S0105,Fashion,564.65,COD,4.9,6,2023-10-14,West Bengal,3,1,Size mismatch,4-5★,5-6 days,70,High,2023-10
ORD000316,U00223,S0114,Sports,608.64,COD,4.7,5,2024-03-31,Tamil Nadu,1,0,,4-5★,5-6 days,35,Medium,2024-03
ORD000317,U00876,S0093,Home & Kitchen,1165.75,Prepaid,5.0,8,2023-04-12,West Bengal,2,1,Late delivery,4-5★,7+ days,30,Medium,2023-04
ORD000318,U00558,S0166,Fashion,407.55,Prepaid,3.6,4,2024-01-03,Rajasthan,4,1,Size mismatch,3-4★,3-4 days,50,Medium,2024-01
ORD000319,U00283,S0049,Electronics,1327.38,COD,3.6,5,2023-05-06,Gujarat,1,0,,3-4★,5-6 days,50,Medium,2023-05
ORD000320,U00094,S0170,Sports,808.58,COD,4.0,7,2023-08-06,Telangana,0,0,,3-4★,7+ days,35,Medium,2023-08
ORD000321,U00995,S0006,Home & Kitchen,619.55,Prepaid,3.9,5,2023-02-21,West Bengal,0,0,,3-4★,5-6 days,15,Low,2023-02
ORD000322,U00250,S0033,Fashion,517.61,Prepaid,2.9,2,2023-07-30,Andhra Pradesh,0,1,Size mismatch,2-3★,1-2 days,45,Medium,2023-07
ORD000323,U00213,S0151,Fashion,266.35,COD,1.9,4,2023-08-10,Tamil Nadu,1,1,Not as described,1-2★,3-4 days,80,Very High,2023-08
ORD000324,U00337,S0199,Home & Kitchen,509.33,COD,4.4,4,2023-06-01,Telangana,2,1,Not as described,4-5★,3-4 days,35,Medium,2023-06
ORD000325,U00003,S0071,Beauty,953.73,Prepaid,1.6,5,2023-05-29,Andhra Pradesh,3,1,Quality issue,1-2★,5-6 days,50,Medium,2023-05
ORD000326,U00257,S0045,Fashion,1683.35,COD,3.2,4,2023-04-23,Maharashtra,0,1,Late delivery,3-4★,3-4 days,55,High,2023-04
ORD000327,U00135,S0004,Fashion,1203.76,Prepaid,4.6,7,2024-01-02,Tamil Nadu,2,0,,4-5★,7+ days,35,Medium,2024-01
ORD000328,U00603,S0083,Electronics,1413.73,COD,2.7,3,2023-01-17,Uttar Pradesh,0,1,Quality issue,2-3★,3-4 days,55,High,2023-01
ORD000329,U00054,S0033,Beauty,634.27,Prepaid,5.0,10,2024-03-07,Andhra Pradesh,1,0,,4-5★,7+ days,30,Medium,2024-03
ORD000330,U00117,S0191,Fashion,648.91,COD,2.8,2,2023-03-07,Gujarat,1,0,,2-3★,1-2 days,80,Very High,2023-03
ORD000331,U00460,S0200,Home & Kitchen,1056.64,Prepaid,4.1,3,2024-01-06,Andhra Pradesh,0,0,,4-5★,3-4 days,0,Low,2024-01
ORD000332,U00608,S0028,Fashion,532.85,COD,5.0,2,2024-04-07,Tamil Nadu,0,1,Damaged in transit,4-5★,1-2 days,40,Medium,2024-04
ORD000333,U00969,S0158,Home & Kitchen,520.85,Prepaid,3.8,4,2023-02-14,Andhra Pradesh,2,1,Late delivery,3-4★,3-4 days,25,Low,2023-02
ORD000334,U00309,S0118,Fashion,605.77,Prepaid,4.0,4,2023-02-01,Gujarat,0,1,Size mismatch,3-4★,3-4 days,15,Low,2023-02
ORD000335,U00868,S0103,Electronics,4981.58,COD,4.8,8,2024-03-12,Delhi,5,0,,4-5★,7+ days,65,High,2024-03
ORD000336,U00503,S0183,Toys,1080.9,Prepaid,2.9,4,2024-03-30,Delhi,0,0,,2-3★,3-4 days,30,Medium,2024-03
ORD000337,U00921,S0021,Toys,1181.28,Prepaid,5.0,4,2023-11-26,Telangana,5,0,,4-5★,3-4 days,20,Low,2023-11
ORD000338,U00152,S0017,Fashion,469.33,COD,3.8,5,2023-05-10,Telangana,2,1,Wrong item,3-4★,5-6 days,65,High,2023-05
ORD000339,U00649,S0150,Home & Kitchen,895.0,COD,1.0,7,2023-11-29,Rajasthan,0,0,,1-2★,7+ days,65,High,2023-11
ORD000340,U00612,S0136,Fashion,1698.25,COD,5.0,2,2023-10-29,Andhra Pradesh,1,1,Changed mind,4-5★,1-2 days,50,Medium,2023-10
ORD000341,U00620,S0111,Electronics,2085.33,COD,4.3,10,2023-04-12,Delhi,0,0,,4-5★,7+ days,45,Medium,2023-04
ORD000342,U00874,S0168,Fashion,815.17,COD,5.0,8,2023-08-09,Gujarat,1,1,Changed mind,4-5★,7+ days,70,High,2023-08
ORD000343,U00910,S0059,Beauty,1100.19,COD,3.8,3,2024-02-28,Gujarat,4,1,Wrong item,3-4★,3-4 days,60,High,2024-02
ORD000344,U00409,S0107,Electronics,1205.04,COD,1.0,3,2023-04-08,Rajasthan,3,1,Wrong item,1-2★,3-4 days,75,High,2023-04
ORD000345,U00321,S0171,Books,415.66,Prepaid,4.2,3,2023-09-19,West Bengal,0,0,,4-5★,3-4 days,0,Low,2023-09
ORD000346,U00977,S0040,Books,2420.41,Prepaid,4.2,4,2024-04-30,Delhi,1,0,,4-5★,3-4 days,10,Low,2024-04
ORD000347,U00094,S0022,Home & Kitchen,681.73,Prepaid,2.7,2,2023-04-06,Rajasthan,4,0,,2-3★,1-2 days,50,Medium,2023-04
ORD000348,U00099,S0191,Electronics,1775.16,Prepaid,4.9,5,2024-01-17,Karnataka,2,0,,4-5★,5-6 days,10,Low,2024-01
ORD000349,U00570,S0016,Fashion,710.3,COD,3.6,2,2023-12-04,Delhi,2,1,Late delivery,3-4★,1-2 days,65,High,2023-12
ORD000350,U00421,S0091,Electronics,7606.59,COD,2.4,3,2024-03-09,Maharashtra,0,1,Not as described,2-3★,3-4 days,55,High,2024-03
ORD000351,U00992,S0074,Fashion,1380.81,Prepaid,3.8,3,2023-11-16,West Bengal,2,0,,3-4★,3-4 days,40,Medium,2023-11
ORD000352,U00107,S0148,Fashion,1088.26,COD,5.0,9,2024-06-03,Karnataka,2,1,Quality issue,4-5★,7+ days,70,High,2024-06
ORD000353,U00673,S0124,Home & Kitchen,665.67,COD,3.7,6,2023-08-18,Delhi,1,0,,3-4★,5-6 days,60,High,2023-08
ORD000354,U00359,S0143,Fashion,762.91,COD,3.8,5,2024-01-12,Uttar Pradesh,2,1,Size mismatch,3-4★,5-6 days,65,High,2024-01
ORD000355,U00588,S0058,Electronics,723.12,Prepaid,5.0,5,2024-03-15,Andhra Pradesh,1,0,,4-5★,5-6 days,10,Low,2024-03
ORD000356,U00998,S0197,Home & Kitchen,971.19,Prepaid,4.8,6,2023-01-27,Telangana,0,0,,4-5★,5-6 days,10,Low,2023-01
ORD000357,U00952,S0169,Fashion,1255.04,Prepaid,5.0,4,2023-10-01,Maharashtra,0,0,,4-5★,3-4 days,15,Low,2023-10
ORD000358,U00185,S0070,Beauty,1434.8,COD,1.3,1,2023-11-13,West Bengal,2,0,,1-2★,1-2 days,65,High,2023-11
ORD000359,U00360,S0002,Electronics,6259.73,Prepaid,4.4,2,2023-07-05,Karnataka,1,0,,4-5★,1-2 days,10,Low,2023-07
